date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall
2020-10-19,USA,VA,,51,,,iso1:us#iso2:us-va,166828,3457,285894,2426431,1547,,11810,977,,1944,1323,182,,690,,,,0.0709863179771389,,12.147558254596387,0.2984017635712317,1.04760214881,0.09999999999999987,0.2266500622665006,,0.6805555555555556,2
2020-10-20,USA,VA,,51,,,iso1:us#iso2:us-va,167754,3485,287264,2443278,1547,,12179,1022,,1928,1374,186,,926,,,,0.07210178735470059,,11.630391610800535,0.3116707439919413,1.04909118058,0.09999999999999987,0.25135135135135134,,0.7126556016597511,2
2020-10-21,USA,VA,,51,,,iso1:us#iso2:us-va,168772,3515,289069,2465522,1547,,12873,1038,,1946,1404,198,,1018,,,,0.07320387086516293,,11.986885122543306,0.3024015638089919,1.0514594818,0.10000000000000009,0.26756756756756755,,0.7214799588900308,2
2020-10-22,USA,VA,,51,,,iso1:us#iso2:us-va,170104,3524,290885,2489402,1547,,12908,1017,,2081,1403,202,,1332,,,,0.07332398720299076,,11.988558801002194,0.3023593466424682,1.05465504999,0.09999999999999987,0.22954545454545455,,0.6741950985103315,2
2020-10-23,USA,VA,,51,,,iso1:us#iso2:us-va,171284,3539,292706,2512394,1547,,12837,936,,2081,1393,200,,1180,,,,0.07437570175812618,,11.983537765625535,0.30248603351955305,1.05842447088,0.10000000000000009,0.22522522522522523,,0.6693897164824604,2
2020-10-24,USA,VA,,51,,,iso1:us#iso2:us-va,172372,3578,294344,2530785,1547,,12425,966,,2084,1378,187,,1088,,,,0.07502512001786311,,11.940022125694492,0.30358844967760024,1.0623823428,0.09999999999999987,0.20940649496080627,,0.6612284069097889,2
2020-10-25,USA,VA,,51,,,iso1:us#iso2:us-va,173371,3579,295731,2545360,1547,,11974,1013,,2081,1337,192,,999,,,,0.07610448466649984,,12.10571629312423,0.2994331536015485,1.06627646407,0.10000000000000009,0.20512820512820512,,0.6424795771263816,2
2020-10-26,USA,VA,,51,,,iso1:us#iso2:us-va,174275,3581,297181,2559985,1547,,11664,1035,,2072,1319,188,,904,,,,0.07792683011025882,,12.463883483325887,0.29082852155230293,1.07018821183,0.10000000000000009,0.1997874601487779,,0.6365830115830116,2
2020-10-27,USA,VA,,51,,,iso1:us#iso2:us-va,175409,3600,299030,2577952,1547,,12161,1045,,2075,1360,195,,1134,,,,0.08034689975416553,,12.812008602774227,0.28292619203135205,1.07367079866,0.09999999999999987,0.21428571428571427,,0.655421686746988,2
2020-10-28,USA,VA,,51,,,iso1:us#iso2:us-va,176754,3616,301320,2603932,1547,,12886,1065,,2077,1358,195,,1345,,,,0.08131500521037295,,13.359301458830029,0.2713355048859935,1.07695031771,0.10000000000000009,0.21334792122538293,,0.6538276360134809,2
2020-10-29,USA,VA,,51,,,iso1:us#iso2:us-va,178183,3636,303564,2628036,1547,,12676,1035,,2093,1352,180,,1429,,,,0.08379319688328168,,13.521648269341995,0.2680777323926229,1.0796842183600002,0.09999999999999987,0.19543973941368079,,0.6459627329192547,2
2020-10-30,USA,VA,,51,,,iso1:us#iso2:us-va,179639,3643,305242,2648484,1547,,12978,1006,,2090,1346,199,,1456,,,,0.08434594216355147,,13.983583523994602,0.2592220227408737,1.08207591977,0.10000000000000009,0.2110286320254507,,0.6440191387559808,2
2020-10-31,USA,VA,,51,,,iso1:us#iso2:us-va,181190,3654,306617,2665215,1547,,12311,975,,2091,1323,179,,1551,,,,0.08365882088300852,,14.758496650458934,0.24561124971648898,1.08438025483,0.10000000000000009,0.1890179514255544,,0.6327116212338594,2
2020-11-01,USA,VA,,51,,,iso1:us#iso2:us-va,182392,3655,308150,2680479,1547,,11895,973,,2091,1287,181,,1202,,,,0.08417492442624949,,15.098253377612842,0.2400842478660902,1.08640460677,0.10000000000000009,0.18375634517766498,,0.6154949784791965,2
2020-11-02,USA,VA,,51,,,iso1:us#iso2:us-va,183418,3658,309817,2697757,1547,,11372,1007,,2065,1263,186,,1026,,,,0.08401148875059836,,15.302442149596963,0.23688067373947283,1.08853376812,0.10000000000000009,0.1882591093117409,,0.6116222760290557,2
2020-11-03,USA,VA,,51,,,iso1:us#iso2:us-va,184679,3666,311576,2715511,1547,,11922,998,,2064,1337,191,,1261,,,,0.08358149295493154,,15.514999313875517,0.23363538295577133,1.09072145877,0.10000000000000009,0.20806100217864923,,0.6477713178294574,2
2020-11-04,USA,VA,,51,,,iso1:us#iso2:us-va,185836,3677,313831,2742241,1547,,12817,1083,,2075,1361,187,,1157,,,,0.08295318923219731,,15.200347763604901,0.23847170226822287,1.09335161625,0.09999999999999987,0.20754716981132076,,0.6559036144578313,2
2020-11-05,USA,VA,,51,,,iso1:us#iso2:us-va,187202,3688,316159,2767081,1547,,12820,1060,,2071,1331,188,,1366,,,,0.08305855974676866,,15.094906020695067,0.2401374875263333,1.09660287861,0.10000000000000009,0.2025862068965517,,0.6426846933848382,2
2020-11-06,USA,VA,,51,,,iso1:us#iso2:us-va,188770,3682,318678,2791806,1547,,13253,1068,,2073,1368,193,,1568,,,,0.08571173401038543,,15.282358008090327,0.23719198335341146,1.10043659765,0.10000000000000009,0.21492204899777284,,0.6599131693198264,2
2020-11-07,USA,VA,,51,,,iso1:us#iso2:us-va,190873,3704,320285,2809212,1547,,12835,1098,,2098,1355,182,,2103,,,,0.08669013414518124,,16.206228517395537,0.22367035009811012,1.10507756891,0.09999999999999987,0.19675675675675675,,0.6458531935176358,2
2020-11-08,USA,VA,,51,,,iso1:us#iso2:us-va,192175,3707,321875,2820934,1547,,12611,1148,,2100,1315,180,,1302,,,,0.0890193280581139,,16.373596363284165,0.2213840335275478,1.1103293667799998,0.10000000000000009,0.18652849740932642,,0.6261904761904762,2
2020-11-09,USA,VA,,51,,,iso1:us#iso2:us-va,193477,3713,323838,2838385,1547,,12049,1133,,2065,1346,187,,1302,,,,0.09066337318702351,,16.835531617936766,0.21530967292971467,1.11606161482,0.10000000000000009,0.206401766004415,,0.6518159806295399,2
2020-11-10,USA,VA,,51,,,iso1:us#iso2:us-va,194912,3726,326334,2859040,1547,,12806,1280,,2106,1446,215,,1435,,,,0.09323570476413097,,17.126751669782973,0.21164858790188604,1.12194646155,0.09999999999999987,0.24571428571428572,,0.6866096866096866,2
2020-11-11,USA,VA,,51,,,iso1:us#iso2:us-va,196506,3741,329094,2892700,1547,,13865,1281,,2098,1425,218,,1594,,,,0.09210002292996705,,17.858149156316262,0.20298031865042176,1.1277705579600001,0.09999999999999987,0.244668911335578,,0.6792183031458532,2
2020-11-12,USA,VA,,51,,,iso1:us#iso2:us-va,198027,3758,332952,2918579,1547,,13856,1339,,2097,1417,231,,1521,,,,0.09978549060852927,,18.117569317443632,0.20007390300230948,1.1335268312,0.10000000000000009,0.2535675082327113,,0.675727229375298,2
2020-11-13,USA,VA,,51,,,iso1:us#iso2:us-va,199262,3785,335972,2945472,1547,,13706,1315,,2096,1425,242,,1235,,,,0.10115816565278428,,17.560234390634513,0.20642394205108652,1.138690879,0.09999999999999987,0.26506024096385544,,0.6798664122137404,2
2020-11-14,USA,VA,,51,,,iso1:us#iso2:us-va,200799,3799,338113,2978596,1547,,12896,1278,,2095,1346,234,,1537,,,,0.09522893831591991,,16.612932382904894,0.21819464033850494,1.1430499734200001,0.09999999999999987,0.2380467955239064,,0.6424821002386635,2
2020-11-15,USA,VA,,51,,,iso1:us#iso2:us-va,201960,3800,340464,2996580,1547,,12706,1320,,2094,1337,245,,1161,,,,0.09570365794012407,,16.376943720201936,0.22133878385283595,1.14628673298,0.10000000000000009,0.24451097804391217,,0.6384909264565425,2
2020-11-16,USA,VA,,51,,,iso1:us#iso2:us-va,204637,3806,342820,3015786,1547,,12185,1335,,2098,1384,256,,2677,,,,0.0966580610337962,,18.678251601170526,0.19406810035842295,1.14818626392,0.10000000000000009,0.2639175257731959,,0.6596758817921831,2
2020-11-17,USA,VA,,51,,,iso1:us#iso2:us-va,206762,3835,345796,3039169,1547,,12581,1352,,2095,1393,255,,2125,,,,0.0975094067367767,,19.833089737802037,0.1827679324894515,1.14878750296,0.09999999999999987,0.2664576802507837,,0.6649164677804296,2
2020-11-18,USA,VA,,51,,,iso1:us#iso2:us-va,208833,3860,350162,3075112,1547,,13673,1475,,2102,1421,264,,2071,,,,0.10353843129545902,,20.631434362690776,0.17569562748438386,1.14809383854,0.10000000000000009,0.27936507936507937,,0.6760228353948621,2
2020-11-19,USA,VA,,51,,,iso1:us#iso2:us-va,210787,3896,354001,3108330,1547,,13614,1461,,2100,1423,274,,1954,,,,0.09985294117647059,,21.356137135388522,0.16973354231974921,1.1463455757799998,0.10000000000000009,0.288117770767613,,0.6776190476190476,2
2020-11-20,USA,VA,,51,,,iso1:us#iso2:us-va,213331,3912,356911,3135806,1547,,13378,1450,,2100,1405,296,,2544,,,,0.09910873609027183,,23.54698223807062,0.1539412893595849,1.14344963509,0.09999999999999987,0.29868819374369326,,0.669047619047619,2
2020-11-21,USA,VA,,51,,,iso1:us#iso2:us-va,215679,3938,359352,3160392,1547,,12745,1467,,2094,1379,298,,2348,,,,0.10460757997389614,,24.90433546822737,0.1455510752688172,1.13989674547,0.10000000000000009,0.29417571569595263,,0.6585482330468004,2
2020-11-22,USA,VA,,51,,,iso1:us#iso2:us-va,217796,3938,361147,3183490,1547,,12308,1501,,2096,1375,308,,2117,,,,0.09963245388813688,,26.504372074922617,0.13676433442788585,1.13593337259,0.10000000000000009,0.29931972789115646,,0.6560114503816794,3
2020-11-23,USA,VA,,51,,,iso1:us#iso2:us-va,221038,3942,362439,3202305,1547,,11885,1481,,2099,1413,340,,3242,,,,0.09517410666640795,,27.45000040419335,0.13205292360221937,1.13197318166,0.10000000000000009,0.3313840155945419,,0.6731777036684136,3
2020-11-24,USA,VA,,51,,,iso1:us#iso2:us-va,223582,3979,363194,3214221,1547,,12464,1501,,2097,1459,350,,2544,,,,0.09040270200051961,,28.151271678466685,0.12876337693222356,1.1282478036399999,0.10000000000000009,0.354251012145749,,0.6957558416785885,3
2020-11-25,USA,VA,,51,,,iso1:us#iso2:us-va,226300,4008,364738,3229372,1547,,13159,1617,,2090,1419,354,,2718,,,,0.08633229879883436,,29.23414164136609,0.123993816911891,1.12513380357,0.10000000000000009,0.34536585365853656,,0.6789473684210526,3
2020-11-26,USA,VA,,51,,,iso1:us#iso2:us-va,228900,4029,366391,3238679,1547,,12339,1612,,2093,1372,350,,2600,,,,0.08680178507625806,,30.315337925806606,0.11957157842433613,1.12288288858,0.10000000000000009,0.32679738562091504,,0.6555183946488294,3
2020-11-27,USA,VA,,51,,,iso1:us#iso2:us-va,230444,4044,369375,3251943,1547,,12173,1645,,2096,1360,363,,1544,,,,0.09691993063817546,,28.64165946692036,0.12655875650090573,1.12133414729,0.10000000000000009,0.3303002729754322,,0.648854961832061,3
2020-11-28,USA,VA,,51,,,iso1:us#iso2:us-va,233617,4054,372241,3270613,1547,,12224,1690,,2089,1334,361,,3173,,,,0.10469498822191535,,30.02244419550151,0.12073809789274167,1.12082754443,0.09999999999999987,0.3234767025089606,,0.6385830540928674,3
2020-11-29,USA,VA,,51,,,iso1:us#iso2:us-va,235942,4058,375322,3285474,1547,,12363,1709,,2091,1363,353,,2325,,,,0.12203100922012071,,30.37056931494985,0.11935412763143394,1.12090016591,0.10000000000000009,0.3265494912118409,,0.6518412242945959,3
2020-11-30,USA,VA,,51,,,iso1:us#iso2:us-va,237835,4062,379226,3301210,1547,,12049,1723,,2098,1416,367,,1893,,,,0.14510078484251288,,28.1127770739123,0.12893969161159732,1.1215950997,0.10000000000000009,0.34985700667302194,,0.674928503336511,3
2020-12-01,USA,VA,,51,,,iso1:us#iso2:us-va,240063,4093,383176,3323896,1547,,12826,1763,,2093,1472,396,,2228,,,,0.15411431700563794,,27.58389468090425,0.1314119288878102,1.12273966508,0.09999999999999987,0.3893805309734513,,0.7032967032967034,3
2020-12-02,USA,VA,,51,,,iso1:us#iso2:us-va,242480,4113,389029,3354062,1547,,13947,1849,,2089,1469,380,,2417,,,,0.16304763694699326,,27.08011746477949,0.13385661310259578,1.12380195247,0.10000000000000009,0.38,,0.7032072762087123,3
2020-12-03,USA,VA,,51,,,iso1:us#iso2:us-va,244503,4147,396055,3383485,1547,,13968,1826,,2085,1472,380,,2023,,,,0.17002349974207598,,26.114404994002125,0.13880663974876625,1.12468005159,0.10000000000000009,0.3826787512588117,,0.7059952038369305,3
2020-12-04,USA,VA,,51,,,iso1:us#iso2:us-va,247380,4160,401533,3410169,1547,,13826,1826,,2095,1471,368,,2877,,,,0.1689112530464745,,28.345418379697495,0.12788143599433158,1.1248083914700002,0.09999999999999987,0.3709677419354839,,0.7021479713603819,3
2020-12-05,USA,VA,,51,,,iso1:us#iso2:us-va,251173,4197,407273,3435804,1547,,12976,1801,,2098,1400,385,,3793,,,,0.17496491412075535,,29.383099024206967,0.12336523125996811,1.1238105946899999,0.10000000000000009,0.3554939981532779,,0.667302192564347,3
2020-12-06,USA,VA,,51,,,iso1:us#iso2:us-va,255053,4200,411384,3455266,1547,,12718,1872,,2106,1402,400,,3880,,,,0.17518241083486352,,31.985669027775085,0.11332740306629689,1.1217631708,0.10000000000000009,0.36231884057971014,,0.6657169990503324,3
2020-12-07,USA,VA,,51,,,iso1:us#iso2:us-va,258870,4208,416591,3477804,1547,,12639,1881,,2104,1426,410,,3817,,,,0.17463626208759622,,35.20582638267222,0.10296173044925125,1.11822814706,0.10000000000000009,0.37683823529411764,,0.6777566539923955,3
2020-12-08,USA,VA,,51,,,iso1:us#iso2:us-va,262730,4260,423601,3508915,1547,,12969,1925,,2098,1444,398,,3860,,,,0.1793128226965455,,37.93726962757458,0.0955485948736048,1.11331706209,0.10000000000000009,0.37832699619771865,,0.6882745471877979,3
2020-12-09,USA,VA,,51,,,iso1:us#iso2:us-va,267128,4281,430845,3541007,1547,,13865,2014,,2058,1488,391,,4398,,,,0.18279339572741854,,41.25282665462824,0.08786919831223629,1.10730231915,0.10000000000000009,0.4068678459937565,,0.7230320699708455,3
2020-12-10,USA,VA,,51,,,iso1:us#iso2:us-va,271043,4335,438477,3574358,1547,,13931,2060,,2061,1518,407,,3915,,,,0.18183844488737436,,44.41942629884102,0.08160512434061792,1.1001117362200001,0.09999999999999987,0.4284210526315789,,0.7365356622998545,3
2020-12-11,USA,VA,,51,,,iso1:us#iso2:us-va,274438,4370,445583,3606217,1547,,13672,2057,,2060,1476,415,,3395,,,,0.18346675107664373,,45.2863917405441,0.08004287086998299,1.09204876421,0.09999999999999987,0.41541541541541543,,0.7165048543689321,3
2020-12-12,USA,VA,,51,,,iso1:us#iso2:us-va,278615,4409,451930,3632567,1547,,13154,2131,,2055,1441,398,,4177,,,,0.18497638969430868,,45.92908426875641,0.07892281903651337,1.0833167856200001,0.09999999999999987,0.3932806324110672,,0.7012165450121655,3
2020-12-13,USA,VA,,51,,,iso1:us#iso2:us-va,281909,4411,456837,3653547,1547,,12773,2234,,2051,1418,413,,3294,,,,0.1864860872918838,,44.94830869184907,0.08064492106047066,1.07448553183,0.10000000000000009,0.3948374760994264,,0.6913700633837152,3
2020-12-14,USA,VA,,51,,,iso1:us#iso2:us-va,285149,4414,462348,3675309,1547,,12447,2212,,2053,1439,452,,3240,,,,0.18809760669566147,,43.98259622107171,0.08241561703261159,1.0657918182100001,0.09999999999999987,0.42401500938086306,,0.7009254749147589,3
2020-12-15,USA,VA,,51,,,iso1:us#iso2:us-va,288309,4470,468353,3701817,1547,,12904,2247,,2046,1500,429,,3160,,,,0.18830737122034555,,42.81102129985133,0.08467101919543375,1.05755802951,0.10000000000000009,0.44,,0.7331378299120235,3
2020-12-16,USA,VA,,51,,,iso1:us#iso2:us-va,292240,4508,475145,3730508,1547,,13700,2342,,2047,1493,442,,3931,,,,0.1894773760591272,,42.029413459551456,0.0862456196240841,1.05023269079,0.10000000000000009,0.44377510040160645,,0.7293600390815828,3
2020-12-17,USA,VA,,51,,,iso1:us#iso2:us-va,296093,4553,482438,3764154,1547,,13795,2384,,2054,1504,439,,3853,,,,0.188062817370175,,41.9256453951005,0.08645908183632735,1.04407826716,0.10000000000000009,0.44388270980788674,,0.7322297955209348,3
2020-12-18,USA,VA,,51,,,iso1:us#iso2:us-va,299388,4598,489638,3791899,1547,,13697,2368,,2058,1494,459,,3295,,,,0.19176275480223037,,41.75827754921188,0.08680561122244489,1.03924652233,0.09999999999999987,0.44868035190615835,,0.7259475218658892,3
2020-12-19,USA,VA,,51,,,iso1:us#iso2:us-va,302972,4643,496359,3825139,1547,,12994,2408,,2058,1452,457,,3584,,,,0.18746334403652307,,40.765786223092334,0.08891899659235539,1.03596563101,0.10000000000000009,0.4299153339604892,,0.7055393586005831,3
2020-12-20,USA,VA,,51,,,iso1:us#iso2:us-va,306848,4650,500788,3846582,1547,,12885,2450,,2056,1481,469,,3876,,,,0.18545821272142657,,41.73986708616413,0.08684389911383777,1.03410624899,0.09999999999999987,0.4492337164750958,,0.7203307392996109,3
2020-12-21,USA,VA,,51,,,iso1:us#iso2:us-va,310890,4654,506910,3869728,1547,,12218,2418,,2060,1455,491,,4042,,,,0.18646670655826197,,43.08215721019091,0.0841381453711977,1.03375465868,0.09999999999999987,0.44799270072992703,,0.7063106796116505,3
2020-12-22,USA,VA,,51,,,iso1:us#iso2:us-va,314481,4705,514327,3894871,1547,,13070,2508,,2056,1497,490,,3591,,,,0.19233729939588665,,43.803512625970875,0.0827525599877732,1.03478059177,0.10000000000000009,0.4671115347950429,,0.728112840466926,3
2020-12-23,USA,VA,,51,,,iso1:us#iso2:us-va,319133,4760,522533,3929587,1547,,13304,2476,,2046,1504,496,,4652,,,,0.19226914759379551,,45.01023479482786,0.08053396794704942,1.0370282341200001,0.09999999999999987,0.47784200385356457,,0.7350928641251222,3
2020-12-24,USA,VA,,51,,,iso1:us#iso2:us-va,323915,4791,530485,3960914,1547,,12721,2449,,2061,1454,496,,4782,,,,0.19626481268917964,,46.565082083133184,0.07784487096542306,1.04045311154,0.10000000000000009,0.4496826835902085,,0.705482775351771,3
2020-12-25,USA,VA,,51,,,iso1:us#iso2:us-va,327993,4820,535283,3978889,1547,,11739,2429,,2047,1412,491,,4078,,,,0.1962086530401702,,47.87557231644112,0.07571403600769096,1.04469009775,0.10000000000000009,0.436056838365897,,0.6897899364924279,3
2020-12-26,USA,VA,,51,,,iso1:us#iso2:us-va,329577,4840,540296,3995443,1547,,11834,2498,,2050,1405,507,,1584,,,,0.20508212713719592,,44.52821539866862,0.08140575079872205,1.0494174766700002,0.09999999999999987,0.4401041666666667,,0.6853658536585366,3
2020-12-27,USA,VA,,51,,,iso1:us#iso2:us-va,333576,4854,544001,4006233,1547,,12123,2500,,2071,1418,519,,3999,,,,0.21301463049136368,,44.73407784911163,0.08103112840466925,1.05461424506,0.09999999999999987,0.44283276450511944,,0.6846933848382424,3
2020-12-28,USA,VA,,51,,,iso1:us#iso2:us-va,336175,4861,551384,4023181,1547,,11938,2531,,2023,1441,532,,2599,,,,0.22469900518878172,,42.31895983293878,0.08565552699228791,1.05994540142,0.10000000000000009,0.47755834829443444,,0.7123084527928819,3
2020-12-29,USA,VA,,51,,,iso1:us#iso2:us-va,340297,4920,560937,4046884,1547,,12627,2592,,2024,1485,530,,4122,,,,0.23466567315970455,,43.207683094607376,0.0838937093275488,1.06539389134,0.09999999999999987,0.49579045837231056,,0.7336956521739131,3
2020-12-30,USA,VA,,51,,,iso1:us#iso2:us-va,344345,4984,572185,4077635,1547,,13657,2701,,2018,1483,526,,4048,,,,0.2511482043500253,,42.19678130544008,0.08590353799777883,1.07059078726,0.10000000000000009,0.4957587181903864,,0.7348860257680873,3
2020-12-31,USA,VA,,51,,,iso1:us#iso2:us-va,349584,5032,583559,4108191,1547,,13533,2665,,2027,1493,472,,5239,,,,0.26490509156430464,,42.961652361151096,0.08437414780474502,1.07523439609,0.10000000000000009,0.4691848906560636,,0.7365564874198323,3
2021-01-01,USA,VA,,51,,,iso1:us#iso2:us-va,354766,5081,591686,4129615,1547,,12998,2689,,2024,1452,456,,5182,,,,0.27230856133134423,,44.80939337976151,0.08089493146080007,1.07953272642,0.09999999999999987,0.44357976653696496,,0.717391304347826,3
2021-01-02,USA,VA,,51,,,iso1:us#iso2:us-va,358755,5117,600899,4151813,1547,,12849,2714,,2018,1446,479,,3989,,,,0.27931125070861357,,48.83459007338294,0.07422715744739186,1.08303995078,0.10000000000000009,0.45575642245480497,,0.7165510406342914,3
2021-01-03,USA,VA,,51,,,iso1:us#iso2:us-va,363765,5124,605808,4164457,1547,,13040,2820,,2028,1505,494,,5010,,,,0.28090132754021024,,50.52667899531693,0.0717413627480208,1.0855084672,0.10000000000000009,0.4857423795476893,,0.7421104536489151,3
2021-01-04,USA,VA,,51,,,iso1:us#iso2:us-va,367536,5132,615574,4187681,1547,,12628,2824,,2048,1513,495,,3771,,,,0.28068564432200793,,52.48823014913162,0.06906029782213578,1.0871945464700001,0.10000000000000009,0.48058252427184467,,0.73876953125,3
2021-01-05,USA,VA,,51,,,iso1:us#iso2:us-va,371913,5191,626814,4216802,1547,,13216,2870,,2040,1553,492,,4377,,,,0.27938251447231705,,52.91501815614761,0.06850328947368421,1.08787739753,0.09999999999999987,0.5025536261491318,,0.7612745098039215,3
2021-01-06,USA,VA,,51,,,iso1:us#iso2:us-va,377300,5226,638686,4248951,1547,,14209,2966,,2036,1567,500,,5387,,,,0.27963097675944104,,55.1560736125963,0.06571992110453648,1.0874819233700002,0.09999999999999987,0.5159958720330238,,0.7696463654223968,3
2021-01-07,USA,VA,,51,,,iso1:us#iso2:us-va,382679,5275,649344,4282409,1547,,14134,2984,,2033,1529,504,,5379,,,,0.2741007404074116,,55.390388596840374,0.06544190965402628,1.08581268369,0.10000000000000009,0.5,,0.7520905066404329,3
2021-01-08,USA,VA,,51,,,iso1:us#iso2:us-va,387917,5312,660762,4320320,1547,,13897,3018,,2037,1535,508,,5238,,,,0.2659008934448632,,55.484114590538006,0.06533136255316581,1.08298978838,0.10000000000000009,0.502970297029703,,0.7535591556210113,3
2021-01-09,USA,VA,,51,,,iso1:us#iso2:us-va,393715,5381,669715,4353439,1547,,13470,2977,,2044,1501,513,,5798,,,,0.2544575176932577,,58.511798922663225,0.061950800915331804,1.07895809991,0.10000000000000009,0.48579545454545453,,0.7343444227005871,3
2021-01-10,USA,VA,,51,,,iso1:us#iso2:us-va,398856,5383,676054,4375225,1547,,13362,3037,,2042,1494,495,,5141,,,,0.24997331093824504,,58.73105080077732,0.06171952922401756,1.07354224848,0.10000000000000009,0.47459252157238735,,0.7316356513222331,3
2021-01-11,USA,VA,,51,,,iso1:us#iso2:us-va,403386,5393,684969,4400879,1547,,12831,3053,,2045,1535,517,,4530,,,,0.2455651767736639,,60.00137275107198,0.06041283124128312,1.06675296583,0.10000000000000009,0.5034079844206426,,0.7506112469437652,3
2021-01-12,USA,VA,,51,,,iso1:us#iso2:us-va,407947,5477,692412,4431017,1547,,13302,3111,,2099,1643,526,,4561,,,,0.23443514061176568,,60.30932958750705,0.0601043458955431,1.05873604294,0.10000000000000009,0.5356415478615071,,0.7827536922343973,3
